avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv_range,nickname,selection_region,top_follower_demographics,username,gmv,video_gmv,live_gmv,batch_name
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/08fbfd18185b8f3cdfd07d35557fa48d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=71a92d63&x-expires=1784728800&x-signature=i0CxcnGY46LpHeqEK%2BAPXpfX6fQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},17725,691,"['601450', '600942', '600001']",5Ly0RQAAAACOV4AEeERJl-yievH_HBssHR9STsdGGXCp8gJbM4Uzvw,160919,{'formatted_range': '₱10K+'},K.Leira.Shop,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6349}}",.katya0703,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0cdc65925616090ef13c34a49f7d5e12~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=4cf3bdb7&x-expires=1784728800&x-signature=4qi5uudlwBQLSiKM%2B6FLyqXuNE4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},23115,768,"['601739', '600942', '605248']",VFG6LAAAAACOV4AEeERJl-yievH_HBssOXQRkKPPabsvzpa0JPAjLA,154693,{'formatted_range': '₱10K+'},۫ ꣑ৎ Jheanshoppe .☘︎ ݁˖,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5780}}",jheanmula,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3ff701106a98c1089506ba11eb183db1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a9fc39ba&x-expires=1784728800&x-signature=ABZ6i7YUPAhUKSCULyeJLWNIqJc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},36985,0,"['700645', '601450', '600024']",Xq3i9QAAAACOV4AEeERJl-yievH_HBssZDhUwke1uEEPmzZvTqISKw,613260,{'formatted_range': '₱10K+'},Enver “SMARTFit” Florendo,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 6187}}",enverparaisoflorendo,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7310450540641517600~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c04d5c2f&x-expires=1784728800&x-signature=56YYX7Hd2WRvMN5g%2FXzPRHiQzrY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,13219,"['700645', '601450', '600942']",vHhOOAAAAACOV4AEeERJl-yievH_HBssrKdqb-6wRp5W3MKp_cvsyA,2899682,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Miss Jess👩🏻‍🏫,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4372}}",missjesssssss,"{'amount': '28813.091824', 'currency': 'USD'}","{'amount': '27979.673231', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ce5cefef35c99b5a2e9d75bc3a083db1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=be14c724&x-expires=1784728800&x-signature=Z7K8a2EemtvMHBPf1HhIa561PPQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},645,2972,"['601152', '603014', '700645']",Z2k4tAAAAACOV4AEeERJl-yievH_HBsskT5UdWHPmT2n512hxF9Qsw,33034,{'formatted_range': '₱10K+'},YeonaFABELLA_Hrt,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5029}}",yeonahrt,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8b91dc3240b690ede3a29ae0165bf1b1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=50bf5c8d&x-expires=1784728800&x-signature=cbjWqxBqoOjuZNxUM4vnwMhpsR4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},127078,23491,"['601450', '601152', '602284']",rEeOdgAAAACOV4AEeERJl-yievH_HBssgY0AHz_R68dxDU1H4icvGw,10029382,{'formatted_range': '₱10K+'},Mahalia,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5414}}",hinataelka,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9785e8ab7ea6b0135760e69bea444f8d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=557c72a0&x-expires=1784728800&x-signature=QZIbj3gTzveLGPTxm3eQTcyyNgQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,922,"['602284', '605196', '601450']",FIK2pAAAAACOV4AEeERJl-yievH_HBssxf9P-g6vZHN8vVaNTDb1fA,18170,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Chinie Sarah ✨,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5129}}",cgeulen00,"{'amount': '16862.731482', 'currency': 'USD'}","{'amount': '16762.584083', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/524030d232f63c492637be60e4a55a59~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cc254d0c&x-expires=1784728800&x-signature=0SAg22oDOSB9y9glr2i0BjtqYF0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '602284', '700645']",saPdsAAAAACOV4AEeERJl-yievH_HBss3K_qrh8WV_gssIye3kGvog,10154638,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",MJ Encabo,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5438}}",encabomj17,"{'amount': '14499.741656', 'currency': 'USD'}","{'amount': '14136.711742', 'currency': 'USD'}","{'amount': '11.472584', 'currency': 'USD'}",GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/710f83cd8185d9c2bc0c2339074cfc73~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b377d420&x-expires=1784728800&x-signature=%2BgZ%2B356Ptvxx%2BCByym%2BIBgImreM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},34268,2345,"['601450', '601152', '700645']",dzCwHAAAAACOV4AEeERJl-yievH_HBssU0cuIJqvZTks3rpb_1vwFQ,235382,{'formatted_range': '₱10K+'},acushla,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6447}}",killakushla,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/864a7526c2132cfc0213ff178269e5e5~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=432d66d4&x-expires=1784728800&x-signature=Gt%2FQvNYwbrmUkqIIlJLKRfIzpCo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,662,"['700645', '605248', '601352']",VLBHPgAAAACOV4AEeERJl-yievH_HBssHrkDoOUAsdGcnauSNqxTbA,1723,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",_itsinjil,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5632}}",_itsinjil,"{'amount': '13560.589625', 'currency': 'USD'}","{'amount': '13449.559564', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3d3f01a75e9e412ccadafd62f141aad2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3e929c3f&x-expires=1784728800&x-signature=UFuAZQXLWg15MOQhPB7d8z7elaI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,393,"['601450', '602284', '602118']",YO3ymgAAAACOV4AEeERJl-yievH_HBssc66lOEvzksUpTaW9EANeEA,1268,{'formatted_range': '₱10K+'},JORGINA,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5576}}",auejelly,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/02df8a4b90fb8a0698e03943a037b4af~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3077cc95&x-expires=1784728800&x-signature=aXz011SQ2GOVDIjfX6wCWO1vGak%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2602,565,"['601450', '700645', '602284']",1j1aHQAAAACOV4AEeERJl-yievH_HBssSFA3_84uqDgve0i5aeSKRw,44944,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",JBN TRADING,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5274}}",jbn.trading,"{'amount': '46715.121689', 'currency': 'USD'}",,"{'amount': '46654.889877', 'currency': 'USD'}",GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e42761976a57fb5b201e7b0c7d0edd89~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=642a32a0&x-expires=1784728800&x-signature=uJjFXjyRRVwxLYwJB4eGR3FnMuA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},435,301,"['700645', '601450', '700437']",f1j0WAAAAACOV4AEeERJl-yievH_HBssEjlJGjwQiMrc28s5Bf47zg,25364,{'formatted_range': '₱10K+'},AllinBeauty.Co By Reese,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6663}}",allinbeauty.cobyreese,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7f608500c69836ec975562f7a019370f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=4212e02b&x-expires=1784728800&x-signature=45hREeq4CvJ1C4yWtXd0hjQQgz0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,729,"['700645', '601450', '600001']",rRCrnwAAAACOV4AEeERJl-yievH_HBssshkY0eAOKeGCvhP4BixenA,24177,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Kyangie🧿🪬,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4492}}",nicoleee062606,"{'amount': '16439.572197', 'currency': 'USD'}","{'amount': '16426.299922', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/29238a2fcdc219b4dd831b11ac35eb20~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=1b28b1a7&x-expires=1784728800&x-signature=vspx%2BcTyuU6S6ZJq3ndcDR%2BiElE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1364,"['603014', '700645', '600024']",MwSTDwAAAACOV4AEeERJl-yievH_HBssqAjzTZmMKiPpR5jFH9mbYw,1562,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",pauldingba,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4335}}",pauldingba,"{'amount': '10395.534386', 'currency': 'USD'}","{'amount': '10317.400997', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1426a7c014d46011fdaaca07f9e2cf4f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=163f7e7b&x-expires=1784728800&x-signature=Z0NPWtLFmCru%2B1Xa2MHbdSFqv3w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},173,524,"['601352', '700645', '604968']",diiZ-wAAAACOV4AEeERJl-yievH_HBssgPkFOsshQ8TujJr8H9X_Tw,4617,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",vergelfindss,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3329}}",jvtrendyshop,"{'amount': '9769.121573', 'currency': 'USD'}","{'amount': '9762.986699', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3be5da31372eb1e410b834b1efd11ea3~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6f27282d&x-expires=1784728800&x-signature=9BFuvoqEqXrHpAf2m%2BBi7Wavhc4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,19446,"['824584', '601739', '600024']",PpiFlAAAAACOV4AEeERJl-yievH_HBsswsP6cpDZARAIQNwcz_Y0sw,236219,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",🧿🪬Roselle Online Shop🪬🧿,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6289}}",ellesordelacruz,"{'amount': '103172.167554', 'currency': 'USD'}","{'amount': '103000.655003', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6d0704e4f5cdbb62bcc14a7b6c17b103~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b31804a8&x-expires=1784728800&x-signature=AlTem53zvmeHQZXJGJ2T0ZQzpTw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},17148,3373,"['700645', '601739', '601450']",YJ8RHwAAAACOV4AEeERJl-yievH_HBssNaDwFTPMf-7SycXQUKU6RA,40700,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Eggyolk 🧿,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4707}}",pulasaitlog,"{'amount': '14580.153489', 'currency': 'USD'}","{'amount': '98.476884', 'currency': 'USD'}","{'amount': '14471.578246', 'currency': 'USD'}",GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0ef52f660d6568c55a1ff339653d16de~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=762840d8&x-expires=1784728800&x-signature=k91xfCvqtth8qzBJElgcItyz5HM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},21,1161,"['601450', '700645', '602284']",-0g3qAAAAACOV4AEeERJl-yievH_HBssi_lzqQAT6LR79eDrWSINaQ,25707,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",_sinaggg 🪬,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4758}}",_a.nbng,"{'amount': '12037.270481', 'currency': 'USD'}","{'amount': '12034.99052', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/ccea6927c855ff7af4166fa8e365a275~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=994500a6&x-expires=1784728800&x-signature=wfytdWu%2Fshk95NqOZ42%2Fc3J6uKA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1483,"['700645', '601450', '601152']",2pYxFAAAAACOV4AEeERJl-yievH_HBssw7_WjNafqaEVxiKzlyZfXg,11697,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Miss Shaneyyy,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4618}}",ishia881,"{'amount': '10436.529302', 'currency': 'USD'}","{'amount': '10436.529302', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/fee1fa2f2f547eadaf90ed62e8859599~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=4f0db113&x-expires=1784728800&x-signature=Z8nV9WJiEKnQa3cJh2k2%2BoypGoE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},104826,0,"['601450', '604453', '700645']",-3kJjAAAAACOV4AEeERJl-yievH_HBss0qe9qmnHdkWdOaGx7q8I4g,15315371,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Hazel Grace,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5172}}",queenluvs14,"{'amount': '11559.6576', 'currency': 'USD'}","{'amount': '7909.173228', 'currency': 'USD'}","{'amount': '3251.148758', 'currency': 'USD'}",GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/45f127fa50f44ab240e9b5c226c1d07c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a12f5092&x-expires=1784728800&x-signature=JQiUzLQCmeyaC%2BTxgmWCTODStZ8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,411,"['602284', '802184', '600154']",c-RBtQAAAACOV4AEeERJl-yievH_HBssVnnIF9BSwDNPAp4rnC8K5w,5282,{'formatted_range': '₱10K+'},Isamel Abad,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4257}}",sam_shop.01,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6ba1af229aa2735aad5b95334b1cd82a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=aeb956ba&x-expires=1784728800&x-signature=Ju%2F28xST7U9joKL2OWmNpD%2F09sE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2539,"['601450', '700645', '601152']",yey7ggAAAACOV4AEeERJl-yievH_HBssHg9LpV9yZgVSwOrq9CJyqw,100677,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",DES *ੈ❀,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4548}}",desiryrecos,"{'amount': '31555.896417', 'currency': 'USD'}","{'amount': '31434.173215', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e2bd389ae3b1400901a29b8f3c1837a4~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5194659a&x-expires=1784728800&x-signature=KTItQEB%2F%2Bfi3EETgzaKYMJ9PAGY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,152,"['700645', '600001', '605196']",8wwtRQAAAACOV4AEeERJl-yievH_HBss_xdirZlTvXfbb55WQJRAUg,52928,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Djdennis.geralao8Shop,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3499}}",djdennis.geralao8shop,"{'amount': '28403.768243', 'currency': 'USD'}","{'amount': '28273.497675', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d05190baaff90310fa88ce2bafbf5f29~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9f2063a1&x-expires=1784728800&x-signature=wPPCATCXyNSTX0XuhBx2VG%2B6Jno%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1277,"['700645', '601739', '700437']",mYnnYwAAAACOV4AEeERJl-yievH_HBssbHrrMGJ3oTl9Wb4739JWqA,83865,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Chuchaaay,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6673}}",skincarechuchay,"{'amount': '25197.215318', 'currency': 'USD'}","{'amount': '25035.260975', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c5e1764f86da02743d68439ecb2aa974~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2d6ce679&x-expires=1784728800&x-signature=YStjf0Ij9FEw7nqOa8s%2BstfT6RU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,886,"['601450', '601739', '604968']",nF93UwAAAACOV4AEeERJl-yievH_HBssDswW6-ih_70tE4lg1aW_kA,89927,{'formatted_range': '₱10K+'},Yumiiiii🛍️,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3521}}",joyshop0208,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/cefef6fe0adc1102c8d76606b4fbc009~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8183201c&x-expires=1784728800&x-signature=RHM40WXVBm0dURSPV%2Bfv3dq0TPQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,464,"['601739', '700645', '603014']",0DiN0gAAAACOV4AEeERJl-yievH_HBssZH1EMg1jckmL6a_Fq33XbQ,80084,{'formatted_range': '₱10K+'},Ate Abby | Honest Experiences,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6422}}",ateabbyph,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/b9123b6ee1f5122825ec6546992b1003~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c79ef5ba&x-expires=1784728800&x-signature=r3qOxjquRPrfWeasLKxhWO2yb%2Bc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},267,605,"['700645', '601450', '700437']",BTVhcgAAAACOV4AEeERJl-yievH_HBssh41DE2CMupw3y3hxMoGhRw,15487,{'formatted_range': '₱10K+'},Triumph Station PH,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6301}}",vcmoises,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/65efd3b3302928f9861ec2f1523635f2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=666ccd29&x-expires=1784728800&x-signature=W8ParkgdUkWbH6oUe426id0T6y8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,41503,"['601152', '601739', '824328']",rDs0XAAAAACOV4AEeERJl-yievH_HBssT75B0VYQv_twOpw6LpPK6w,12569911,{'formatted_range': '₱10K+'},Angela Mae Evangelista,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4886}}",itsme.gela,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/eca2d3ec491daf1611a438cbbd6e44df~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=af399788&x-expires=1784728800&x-signature=339XipymHN868vC70CgJN%2BPhRKU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,805,"['700645', '600001', '601739']",xAIy2gAAAACOV4AEeERJl-yievH_HBssK1wJcBiVLe6febSUskeoAQ,9618,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Yiran Official,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4779}}",yiranofficial,"{'amount': '28540.302231', 'currency': 'USD'}","{'amount': '28521.368308', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
