avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv,gmv_range,live_gmv,nickname,selection_region,top_follower_demographics,username,video_gmv
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/32d04d7a8b10185ac8be24ac04a2531b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=be7e04d8&x-expires=1784552400&x-signature=iyB5xwhE53poU8%2BJhb0iZGmrxOQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1627,256,"['601450', '700645', '601152']",nPCUEgAAAACOV4AEeERJl-yievH_HBssUrPHnNO7zjQFYTpruQ86CA,42177,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",ashlleypearl,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6009}}",ashlley_dermorepubliq,"{'amount': '12904.08147', 'currency': 'USD'}","{'amount': '5886.720777', 'currency': 'USD'}","{'amount': '6901.700316', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8a239001a1879b31d11ad15e583abf57~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=58eede93&x-expires=1784552400&x-signature=DkUmLRj9d1plgbxBd4HU7EPzo9Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,518,"['603014', '700645', '601352']",fwRy1QAAAACOV4AEeERJl-yievH_HBssohOPNhTzdJsFATUSpugYiQ,4438,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Yortyyy,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4949}}",yortyy11,"{'amount': '11508.598982', 'currency': 'USD'}","{'amount': '11283.543327', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/fff228f09ac479f88f2c1a8dbec54b9a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=1242e097&x-expires=1784552400&x-signature=NTmDY9H%2Bh4OpZEgj7OeiwxZxjOA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},3201,2225,"['601739', '601755', '605196']",IQbqsgAAAACOV4AEeERJl-yievH_HBssM0_ue_BGgdD07wgAMV8tOw,572671,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Jeruz Gabriel,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5170}}",jeruzm,"{'amount': '235618.50897', 'currency': 'USD'}","{'amount': '232196.531099', 'currency': 'USD'}","{'amount': '556.714714', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c8bb5e3c90aaec2a88cb3d1e9c883a3b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=bc85b721&x-expires=1784552400&x-signature=yZevXnvzdQ1SsGvDN2j0ha9ZGOw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,9079,"['601450', '601739', '600001']",EYfc1AAAAACOV4AEeERJl-yievH_HBssyNngmE0bVJ1VbZl3IBxYJQ,174072,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",K E N,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3871}}",caleskentics,"{'amount': '179325.082198', 'currency': 'USD'}","{'amount': '178892.822561', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/339e480ebf7fb33d3cef0fb38e63472e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=41977a70&x-expires=1784552400&x-signature=hHys3n1YFoXk9lIKOWxsQlAYJ14%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,17475,"['601152', '601352', '824584']",HpuSeQAAAACOV4AEeERJl-yievH_HBssOMPHoOMd0qSzDSvCO-d-8A,121920,{'formatted_range': '₱10K+'},PrincessN,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6534}}",prncssnavs,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/daf329c36043dbc3137770c35198396c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=1c0669a4&x-expires=1784552400&x-signature=iUJ3oCdL3m3SJOKp7qA40dyTo4g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,47733,"['601450', '700645', '603014']",GPU3mwAAAACOV4AEeERJl-yievH_HBssgR0q1054qDFBbX-no6PTKg,5831759,{'formatted_range': '₱10K+'},Mikee,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6019}}",mqquintos,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f742255f13f7a85a429df335cfa8eb77~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=d7305818&x-expires=1784552400&x-signature=UZsLS4uN7He2nmm8PACq%2BUA%2BLN8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2930,"['601739', '600154', '600001']",o2RH4wAAAACOV4AEeERJl-yievH_HBssuG_eYGqqFzrsJ5YRb8kqYQ,52134,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",lalykave,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5107}}",lalykave,"{'amount': '215004.797845', 'currency': 'USD'}","{'amount': '214697.00526', 'currency': 'USD'}","{'amount': '10.829517', 'currency': 'USD'}"
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c64c8bd10da80199e9ad0cb4fa15eb9e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7e635816&x-expires=1784552400&x-signature=sslHVGDKQapM7Ln36zpQJYGqedY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},17082,553,"['601450', '700645', '824584']",Xga-_gAAAACOV4AEeERJl-yievH_HBssqeXFuln7TERAgdLVBGPrhg,158734,{'formatted_range': '₱10K+'},_Youglowbabe,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3496}}",_youglowbabeshop,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6b4d84035c182d503e57d06dcb8d05a5~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=224b6cf5&x-expires=1784552400&x-signature=pomuP0FWz0z8ADAhJI4IFtVvZ3U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,504,"['601450', '700645', '605248']",RuxJPgAAAACOV4AEeERJl-yievH_HBssFIMmDgSNpHChjzggOgQT0A,36017,{'formatted_range': '₱10K+'},Gazel 🦌,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5735}}",gazel1992,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/fdb89000d3a13bc27902d2d056cde3b8~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=62efe003&x-expires=1784552400&x-signature=OieKdrgOEHJxwrDQruOzN5xgSYM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,357,"['700645', '601450', '700437']",J90UVQAAAACOV4AEeERJl-yievH_HBss1lgGdYL4j1uT2LQzJZHhTg,9113,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Angely shop🌺🧿🪬,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44', 'AGE_RANGE_45_54'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4522}}",angelyshop7.16,"{'amount': '20786.015331', 'currency': 'USD'}","{'amount': '20683.204298', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1426a7c014d46011fdaaca07f9e2cf4f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8e7adc5e&x-expires=1784552400&x-signature=Pfx8s6wfAp9rs%2FOFAm%2BRKNKB1iM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},173,734,"['601352', '700645', '604968']",diiZ-wAAAACOV4AEeERJl-yievH_HBssgPkFOsshQ8TujJr8H9X_Tw,4612,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",vergelfindss,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3318}}",jvtrendyshop,"{'amount': '9878.241331', 'currency': 'USD'}","{'amount': '9871.293752', 'currency': 'USD'}",
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/255ccec9c2b78d17b0891b0ae3891a0c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9cb4c1ac&x-expires=1784552400&x-signature=AJu3MU%2BHoRN9pOJyyoosQjOhHLA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,566,"['601450', '601352', '601152']",RDmDkAAAAACOV4AEeERJl-yievH_HBss0r3tfKvOflt14w-aKOIrGA,7831,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",julienna paola 𓍼,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 7108}}",juliennapaola,"{'amount': '16022.389068', 'currency': 'USD'}","{'amount': '15998.326584', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e0e237798530936e1c94eb8265659dce~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7b989920&x-expires=1784552400&x-signature=oEzHq2iirE8fgMBiuBd33Rwc2I4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1526,0,"['601450', '700645', '700437']",0Uc-xwAAAACOV4AEeERJl-yievH_HBssugeOMiyU-xpHCVvotXtCZg,11600,{'formatted_range': '₱10K+'},pomichodaiiii,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5824}}",janellaxxz,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c118808d5a1a538204e92e528a21a97f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=26daf936&x-expires=1784552400&x-signature=M8yTWauqt5H0DIcwbtF6A0W6ZZA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '600001']",3MxrrwAAAACOV4AEeERJl-yievH_HBssPMIZu50b8vQOzmFDSvHglQ,15,"{'amount': '6732712.818607', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",iflyad03,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4000}}",iflyad03,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/8e0bdb64cec7e03e9f241cbdf8075fa4~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=82e13702&x-expires=1784552400&x-signature=SXYLXp1NAeJJUYfQ7WWNzhJz9a0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},25331,21725,"['601450', '602284', '700645']",zB47jgAAAACOV4AEeERJl-yievH_HBsseNPU9i6uryKvct6EegS5BA,5310953,,{'formatted_range': '₱10K+'},Momshie Odille,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4624}}",momshieodille,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/55651b2641557257f4792b774f7205ed~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6b850652&x-expires=1784552400&x-signature=vpdSjjqDFlHI5noeKPut2zw00J0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,3827,"['605196', '603014', '604579']",VcC3mAAAAACOV4AEeERJl-yievH_HBssFovCMkuiiwGbnE1Nuk7OEw,315476,"{'amount': '113682.897129', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",shaman trendz,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 5435}}",shaman_trendz,"{'amount': '113276.761456', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c6dfb321b69fd6a7fa9668651d8dcdcc~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3c95c751&x-expires=1784552400&x-signature=FV%2FQuggpMYJyz2PBKKyCqdjR1%2Fo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,523,"['700645', '601450', '602284']",zFZ5vAAAAACOV4AEeERJl-yievH_HBssmqnBJKsEFDtYrHciJCf7fQ,78002,"{'amount': '29716.537752', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Jhenn07🛍️✨🧿,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4752}}",jhenn.07,"{'amount': '29560.285591', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1e0c645fec9edbd82173a24e64771adf~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=55c45be5&x-expires=1784552400&x-signature=GcUhR32TuajMhDJNf8DIjZl9WR0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,8576,"['601450', '700645', '601152']",yvsIAAAAAACOV4AEeERJl-yievH_HBsskB1D-QHEf5TzhLOigJSAlQ,246280,"{'amount': '24470.951699', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",kellycruz on ig,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6726}}",itskellycruz,"{'amount': '24361.488565', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/846053bdebaae666ecf2a3c9e976cbca~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f3b56c87&x-expires=1784552400&x-signature=0WFKfxt3xbobesaSOMPuoFT6CPI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1602,"['601450', '700645', '824584']",ib3rBQAAAACOV4AEeERJl-yievH_HBss1Cy3XvcpujSAma2yFrlqkg,172642,"{'amount': '117896.850236', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",bumble bee 🐝,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4505}}",bumble_bee412,"{'amount': '117845.411788', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/bc33e70040370203257417d072e7a5f1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=00b46f35&x-expires=1784552400&x-signature=jZ42Cc6QsXCF0P9%2FXY%2FrC5tdiGg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},4032,0,"['700645', '601450', '601152']",PF-s8QAAAACOV4AEeERJl-yievH_HBsstySsG3B-Ek2VHceknYL7-w,352188,,{'formatted_range': '₱10K+'},Pinay Pharmacist 💊✨,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6249}}",pinaypharmacist,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6a184259ecbfd03f4094d92444aef557~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=0373aad7&x-expires=1784552400&x-signature=SBvYI9LRsOjl5fF1HMD4JIsJAgI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,725,"['601152', '601739', '700645']",xm3BjQAAAACOV4AEeERJl-yievH_HBss-zWAN8V3eR-lo0MkruPrrQ,2574,"{'amount': '16916.353722', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",ChasingFelicity,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5021}}",misssebbby,"{'amount': '16890.075841', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=bbe1e39a&x-expires=1784552400&x-signature=W1C64SbcNDsVBinP4FpawqWIeh4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,641,"['601450', '700645', '603014']",rGyzzAAAAACOV4AEeERJl-yievH_HBssLfpd4V0rAhbgeCb10mLtOg,31167,,{'formatted_range': '₱10K+'},user05870958907,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2326}}",bbyshop62,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/af1be90816d02ca656bda104b419c35b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9acdb1dd&x-expires=1784552400&x-signature=gQSAzXHaanizPAX4kwq1KH1%2FlVE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},3659,1912,"['601450', '604453', '602284']",2nvMvgAAAACOV4AEeERJl-yievH_HBsskl7Lloirkl7VB6xfQaGSYw,178682,"{'amount': '21566.766117', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",emgiedimaala_,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5820}}",emgiedimaala_,"{'amount': '19973.115551', 'currency': 'USD'}","{'amount': '245.694166', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2243a646359e1972771213af2a2ecdb1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=856784c7&x-expires=1784552400&x-signature=fN2H27ggHlLG5ryqpgvlV4njqm4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1707,955,"['700645', '601152', '601450']",Gi2gsgAAAACOV4AEeERJl-yievH_HBss8qXK2vfrvRrvRmGFL1YWmg,20556,,{'formatted_range': '₱10K+'},finds_ciaa,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3576}}",finds_ciaa,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d22ff5167db4f516f753547fb3f5414c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=16c5bb69&x-expires=1784552400&x-signature=FizCZ3Sye%2B2SbznBUXR9bbuAAxw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['700645', '602284', '951432']",prR3NwAAAACOV4AEeERJl-yievH_HBssySj2bymxUaBT9o7kJ94QNg,8137,,{'formatted_range': '₱10K+'},DocTalkDaily,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3932}}",kai118283,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7330357517572112386~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6f2b1802&x-expires=1784552400&x-signature=1iD%2BAobktTKrTn4p%2FfFRp8KBVB0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},39859,0,"['953224', '601450', '700437']",NWWfaQAAAACOV4AEeERJl-yievH_HBssRSfJUi2IU5xrWyw6riTXVA,183614,,{'formatted_range': '₱10K+'},KAREL MARQUEZ,PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5506}}",iamkarelmarquez,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3be5da31372eb1e410b834b1efd11ea3~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c1fcc188&x-expires=1784552400&x-signature=3S1qayVNYJADvsdftXSyAiKdisM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,19098,"['824584', '601739', '600024']",PpiFlAAAAACOV4AEeERJl-yievH_HBsswsP6cpDZARAIQNwcz_Y0sw,236121,"{'amount': '105109.235643', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",🧿🪬Roselle Online Shop🪬🧿,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6292}}",ellesordelacruz,"{'amount': '104929.884648', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c5e1764f86da02743d68439ecb2aa974~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f4facc33&x-expires=1784552400&x-signature=khA8GJzRSpb5HSX2n0YTME0%2BeQ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,975,"['601450', '601739', '604968']",nF93UwAAAACOV4AEeERJl-yievH_HBssDswW6-ih_70tE4lg1aW_kA,89619,,{'formatted_range': '₱10K+'},Yumiiiii🛍️,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3527}}",joyshop0208,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6d4ec62f64b3ba6d14d19dc5a71a6b31~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3bf62a15&x-expires=1784552400&x-signature=eprsj84%2B27bUo8H1RW58SKgdHaM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1365,"['601450', '700645', '604206']",wC3hTAAAAACOV4AEeERJl-yievH_HBssRk0oXpZcTiecAQYtLB6eQA,46306,"{'amount': '47051.97299', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",CALI ִֶָ☾.🧸ྀི,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3353}}",wearcelaph,"{'amount': '46902.363922', 'currency': 'USD'}","{'amount': '2.930787', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1e3f69e3154995a5322ebf9c840f1450~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a80a0861&x-expires=1784552400&x-signature=Wp%2Fv2MPScgATeL3jKu%2B69WiVXDI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},625,860,"['601450', '700645', '601152']",rBrbDgAAAACOV4AEeERJl-yievH_HBssAR-MDWszXH6qU3CAf8Qivw,314867,"{'amount': '27712.437056', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Mhy Samarita- Ramos,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3748}}",ceoofbmrsbeautyessential,"{'amount': '11509.551985', 'currency': 'USD'}","{'amount': '15781.105763', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3524f7e3560719e2015c0af70ec3e245~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9a3f1742&x-expires=1784552400&x-signature=l%2FC23u16GaKg5%2FJR3Fxi%2BlsLfQQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,454,"['700645', '601450', '700437']",XM-8GQAAAACOV4AEeERJl-yievH_HBssduqelDIFWVZ-K4S-gRe7Lg,6771,"{'amount': '10004.78931', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",J O N N A🧿,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5264}}",ajshop047,"{'amount': '9986.411569', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/844baee899a3b93b18feb70faf84ed04~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5fb8902c&x-expires=1784552400&x-signature=yYSkV20FaAL89h7zcHQGkhjhpPo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '700645', '600024']",Kx5reQAAAACOV4AEeERJl-yievH_HBssL6aOM4sNrE6eO_FeWK69Kg,746604,,{'formatted_range': '₱10K+'},pereylierge on ig,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6941}}",pereylierge,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ef2f4bab8de9a8d56ea432c6a67dc3fa~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2794df3d&x-expires=1784552400&x-signature=Ds99L4gBRTPsDAU0wVNpaaOdLto%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=a1d2006b&idc=my2'},271457,0,"['601739', '601755']",vuiSGAAAAACOV4AEeERJl-yievH_HBss030MHQmdOGyiAsBr-7dycQ,4037139,"{'amount': '1452046.318008', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",PapaNan,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3383}}",_papanan,"{'amount': '15325.378799', 'currency': 'USD'}","{'amount': '1434993.410174', 'currency': 'USD'}"
